id,asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
372,B07ZHJFH4W,"5,0",televiseur marque chiq 43 pouces,10/01/2021,France,Achat vérifié,satisfait de mon achat  qualité prix  je recommande ce produit,,/gp/customer-reviews/R2FVQLELISTEUP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
373,B07ZHJFH4W,"5,0",Téléviseur Samsung 123 cm,16/11/2021,France,Achat vérifié,Très bon rapport qualité prix,,/gp/customer-reviews/R343UBVPU3IFTA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
374,B07ZHJFH4W,"5,0",Un bon rapport qualité prix,14/11/2020,France,Achat vérifié,"Un très bon rapport qualité/prix. Le son n est pas le point fort de cette smart tv. Pour le reste qu ils s agissent de maniabilité, confort, prise en main et bien évidemment expérience de navigation... Foncez elle est très efficace. Un achat malin",,/gp/customer-reviews/R2JAQ80RG8ZZKJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
375,B07ZHJFH4W,"5,0",Parfaite !,11/02/2021,France,Achat vérifié,"Fonctionne très bien Belle couleur Bon son Accès à internet depuis la télé (netflix, prime vidéo, google plat, chomecast...) Je la recommande",,/gp/customer-reviews/R39MW4E9B8YH4N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
376,B07ZHJFH4W,"5,0",Super,12/09/2021,France,Achat vérifié,Très satisfaite,Une personne a trouvé cela utile,/gp/customer-reviews/R15MSX3V8WXK8P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
377,B07ZHJFH4W,"5,0",Excellente TV 4K HDR Dolby Vision,29/10/2021,France,Achat vérifié,"J ai été agréablement surprix par cette télévision; Excellent rapport qualité prix, television 4K, HDR ? Dolby Vision .  Je recommande vivement cette télévision.",,/gp/customer-reviews/RJ0CGTU2WNX9S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
378,B07ZHJFH4W,"3,0",pas de pied pour tenir la télévision,28/05/2021,France,Achat vérifié,bonjour pas de pied pour la télévision acheté appareil pour mettre au mur .,,/gp/customer-reviews/R2NOO73O4NZLJP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
379,B07ZHJFH4W,"4,0",connaître la fonctionnalité de l'achat,14/05/2021,France,Achat vérifié,"pour l'usage que j'en fait c'est parfait, ce n'est pas un écran pro, mais il fait ce que je lui demande",,/gp/customer-reviews/R3C7DM9YLMMLRO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
380,B07ZHJFH4W,"5,0",Télé chiq,04/11/2020,France,Achat vérifié,Je m en sert comme tele pour salon et elle fonctionne nickel,,/gp/customer-reviews/RXCKPZUAXRN9G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
381,B07ZHJFH4W,"5,0",Très bien,09/12/2020,France,Achat vérifié,Conforme à la description .Je recommande,,/gp/customer-reviews/R2XF7IWKBY5LGQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
382,B07ZHJFH4W,"5,0",Que c'est un e très ès bonne téléviseur,08/09/2020,France,Achat vérifié,Pour moi et j'en suis très satisfait 🤗,Une personne a trouvé cela utile,/gp/customer-reviews/R1NVQM5DIREGIQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
383,B07ZHJFH4W,"5,0",Très satisfaite,22/03/2021,France,Achat vérifié,"Très simple d’utilisation, aucuns regrets !",,/gp/customer-reviews/R2K1JNJMF074A6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
384,B07ZHJFH4W,"5,0",Très content de ce matetiel,30/01/2022,France,Achat vérifié,,,/gp/customer-reviews/R3VP0T8FGZTMII/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
385,B07ZHJFH4W,"5,0",Bon rapport qualité prix,27/02/2021,France,Achat vérifié,2e télévision de confort,,/gp/customer-reviews/R14RL6ZSG2RD17/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
386,B07ZHJFH4W,"5,0",Tv,13/04/2021,France,Achat vérifié,Nickel,,/gp/customer-reviews/R1XEX8C4Y6SIIF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
387,B07ZHJFH4W,"5,0",très bonne qualité,30/06/2020,France,Achat vérifié,Parfait pour son petit prix,,/gp/customer-reviews/RZ9F26R6Y8XRC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
388,B07ZHJFH4W,"4,0",Bon rapport qualité prix,18/09/2020,France,Achat vérifié,"Bon produit,bon rapport qualité prix",,/gp/customer-reviews/R116RB985OLD4N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
389,B07ZHJFH4W,"4,0",Télécommande désagréable,15/11/2020,France,,"Après 2 mois d'utilisation, très bon produit pour ce prix. Je n'ai toujours pas trouvé comment enregistrer sur une clef USB ; pas de bouton ad hoc sur la télécommande. À propos de la télécommande: la-men-ta-ble ! Mauvais plastique rugueux, touches qui couinent (oubliez le porno maté en douce son coupé, votre copine vous entendra de l'autre bout de l'appart !), fonctions YouTube et Netflix inutiles (j'aurais préféré un accès direct à la fonction enregistrement),  et j'en passe. Comment peut-on réaliser un si bel objet et foirer la seule chose qu'on ne peut pas ignorer car on l'a à la main ?",2 personnes ont trouvé cela utile,/gp/customer-reviews/R3NLZPU3FDTVPO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
390,B07ZHJFH4W,"5,0",TRES SATISFAIT!,17/05/2020,France,Achat vérifié,"Livré dans les délais,  sans sur-emballage (certains s'en plaignent mais inutile). L'emballage usine suffit largement . Bon produit. Plein de bonnes surprises. Facile à mettre en oeuvre. La coque arrière est un peu légère. Le son n'est pas des meilleurs c'est vrai, mais satisfaisant et des réglages possibles. L'image est vraiment super. Je recommande et ne comprends pas certaines critiques bien trop acerbes à mon avis On en a BIEN pour notre investissement.",,/gp/customer-reviews/R3BIDGWBR5IDXP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
391,B07ZHJFH4W,"1,0",Produit tombé en panne après 2 ans et demi. Pas couvet par la guarantie.,20/03/2020,France,Achat vérifié,Produit tombé en panne après 2 ans et demi. Pas couvet par la guarantie.,,/gp/customer-reviews/R2D0U51QK0O41T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
392,B07ZHJFH4W,"1,0","Après des mois d'utilisation, à éviter...",31/03/2021,France,Achat vérifié,"Édit: Impossible de connecter la TV en réseau, elle s'enlève toute seul, et PLANTE TRÈS SOUVENT !. Pour 500€ c'est abusé qu'elle ne dure que 7 mois ... Carte réseau à chier sûrement, il ne me reste dessus que les ports HDMI et puis c'est tout... Super TV... Ancien commentaire : ""TV reçu hier, mais je ne comprend pas pourquoi quand je vais sur ce HDMI (ça fait la même chose avec les 2 autres port HDMI) ce filtre violet apparaît dans raison ? Quand je désactive le HDR, il disparaît, mais quand je l'active et que je change de canal HDMI et que je reviens hop filtre violet. C'est la TV ou mon câble HDMI 2.1 ? D'ailleurs faites attention, de mon côté, l'entrée optique n'était pas centré. J'ai dû bidouiller avec un cure dent pour le placer la ou il devrait être et a ce moment là, des bouts de plastiques sont tombés... vu la taille de la TV (146cm) je ne demande pas un retour de la TV, mais j'aimerai un geste commercial, comme le remboursement de la TVA par exemple. Le transporteur VIR qui s'occupe de vous la livrer, mettent bcp de temps à livrer (j'ai été livré 1 semaine plus tard que la livraison prévu...))",,/gp/customer-reviews/R35W2OBGEAV6GD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
393,B07ZHJFH4W,"5,0","Increíble. Lo tiene todo de todo, sólo sonido mejorable.",03/09/2020,Espagne,Achat vérifié,"La Tele es la leche. Por alrededor de 300€ no se puede esperar nada más, sólo mucho menos. Yo elegí está tele porque buscaba una barata que tuviera 4K y los conectores que yo quería, que todos los fabricantes de 1a marca no hacen más que quitarlos en sus modelos. Pues está tiene 4K, tiene conector MiniJack (que es lo que están quitando todas), tiene 2 USB, Tiene 3 HDMI (Uno ARC para cuando te haga falta), tiene Wifi, LAN y Bluetooth... Y un conector AV para que por ahí puedas conectar por componentes o RCA si te hace falta... Y es que las teles de 500€ te quitan algo de lo que he dicho. No contento con eso, es Android 9.0 puro. No es La Smart TV de la marca X que funcione así y que te deje instalarte lo de su tienda. Esto lleva Google Play Store y todo lo que haya en ese mercado para TV te lo vas a poder descargar. Desde un reproductor para IPTV que te guste hasta un Medidor de velocidad de internet para comprobar si chupa bien. No contento con eso, lleva Google assistant en el mando (ojalá se escriba así 😜). Esto es, darle al botón del mando y decirle a viva voz que te diga que tiempo hace en tu ciudad, o que te ponga el resumen del partido de ayer. Es una pasada de tele, a la que sólo le pongo un pero. Para mí tanto la potencia de audio como la calidad de este (que lleva tecnología Dolby que debes activar tú en los ajustes y apaña bastante), deja algo que desear. Pero por eso buscaba el MiniJack para enchufar a la cadena de música, y el bluetooth para enchufar a los auriculares de noche y en la intimidad. Porque no me convence el audio de ninguna tele tan fina. Estoy hablando de la Chiq Smart TV 43"", que cuando busqué comentarios por aquí, vi que mezclaban todas... No elijáis la que pone Netflix, elegid la que pone Android TV.",443 personnes ont trouvé cela utile,
394,B07ZHJFH4W,"4,0","Super Ausstattung, super Bild Qualität, Hammer Preis, leider nach einer Woche Defekt",21/09/2020,Allemagne,Achat vérifié," Diese Bewertung mache ich mit gemischtem Gefühlen. Der TV hat eine super Bild Qualität für diese Preisklasse mit der UHD Auflösung merkt man deutlich einen Unterschied zu 3 K Geräten. Die Ausstattung ist der Hammer WLAN 2,4 GH, WiFi, Bluetooth, LAN Eingang, 3 HDMI, 2 USB Anschlüsse,Google Assistent und Android 9 nur mal so die hylights. Das schöne ist man hat mit dem TV eigentlich einen riesigenTablet ein Browser ist an Bord und man kann Apps und Lesezeichen speichern . Die Bedienung ist sehr intuitiv und einfach wer ein Smartphone oder Tablet besitzt kommt mit der Einrichtung einfach zurecht . Der Ton der Lautsprecher im TV ist ok könnte etwas besser sein aber wer einen besseren Sound haben möcht kann über den optischen tosk link Ausgang oder über Klinkenstecker einen Sound Bar oder 5,1 Heimkino System anschließen. Es kann mit Multi srcrean Inhalte von WiFi Geräten die im selben WLAN jetzt sind gestreant werden . Jetzt kommt leider das negative der TV hat nach 5 Tagen massive Probleme gemacht er hat keine Eingänge mehr erkannt und das Bild blieb Schwarz.  Nach dem ich den Stecker gezogen habe ging es wieder . 3 Tage später könnte ich den TV nicht mehr bedienen weder die Fernbedienung noch der Haut Schalter am TV hat funktioniert. Leider mußte ich den TV zurücksenden. Aber der Support von CHIQ ist gut mir würde schnell weitergeholfen. Solche Probleme können bei jedem Hersteller Auftreten sie sind zwar ärgerlich aber ich habe mir den selben TV in 126 cm noch einmal bestellt da das Preis Leistung Verhältnisse unschlagbar ist und die Bild Qualität hervorragend ist . Bewertung des 50 Zoll TV den ich jetzt habe und der identisch mit dem 43 Zoll ist . Ich habe den TV jetzt Set knapp einem Monat und bin damit sehr zufrieden möchte aber noch ein paar Zusatz Informationen nachreichen . Was mich immer noch begeistert ist die Bild Qualität für 308 € es gibt aber auch ein paar nicht so tolle Funktionen. Der TV ist ein Android 9 Gerät mit Google Assistent aber man kann ihn nicht wirklich wie ein Android Gerät nutzen . Es gibt zwar ein Play Store App auf dem Gerät aber der Zugriff ist eingeschränkt . Ich wollte mich bei der Google Suche anmelden das hat aber nicht funktioniert weil Google eine warn Meldung anzeigt das der vom TV verwendete Browser nicht unterstützt wird und ich einen sicheren und unterstützen Browser installieren soll. Das ist aber nicht möglich . Gehe ich auf die Play Store App des TV und suche nach dem Chrome Browser oder Fire fox bekomme ich angezeigt App nicht gefunden das gilt für sehr viele Apps auch für Sky Go. Die Apps die ich als Vorschläge angezeigt bekomme sind ausschließlich nur unterhaltungs Apps. Wer sein Tablet oder Smartphone auf dem TV Spiegel möchte benötigt mindestens Android 5.0 alles darunter funktioniert nicht . Ich habe einen HDMI WLAN Adapter um Inhalte auf dem TV wiederzugeben der an allen anderen TV s funktioniert aber an diesem Gerät bekomme ich nur Bild aber keinen Ton. Was ich aber sehr positiv finde Bluetooth funktioniert hervorragend und der Sound ist auch super kann sogar mit einem equlizer noch verbessert werden . Über den TV mit einem Bluetooth Kopfhörer Musik von YouTube zu hören macht richtig Spaß aber auch Filme kommen sehr gut rüber und die Lautstärke ist höher als an einem Smartphone oder Tablet. Mein Fazit wer einen günstigen TV mit UHD Ultra möchte ist mit diesem Gerät sehr gut beraten da die Bild Qualität in dieser Preisklasse super ist und man ein neues Model von 2020 bekommt mit Software Update Garantie des Herstellers. Auch der Klang an einem Heim Kino System ist sehr gut und Dolby digital Plus wird unterstützt das gilt auch für Sound Bars. Was aber mit dem nächsten Update behoben werden sollte ist das man auch Google voll nutzen kann und alle Apps downloaden kann . Da der Hersteller ja damit wirbt das der Google Assistent mit an Bord ist also einen Browser vorinstallieren der auch von Google unterstützt wird . Die Maß Angaben sind auch nicht korrekt der TV ist keine 116 cm breit er ist 111,5 cm breit . Da mir die Bild Qualität und Bild Größe am wichtigsten ist und ich zu 95 Prozent eben nur Stream oder lineares TV wie Sky nutze bin ich mit dem TV glücklich und die Bluetooth Funktion ist auch Top.",90 personnes ont trouvé cela utile,
395,B07ZHJFH4W,"1,0",der tv ist absoluter müll!!finger weg davon!!!die totale verarsche.,07/05/2020,Allemagne,Achat vérifié,"finger weg von dem gerät.das gerät spinnt seit der ersten inbetriebsnahmestunde.egal was du tust,auch wenn du nichts tust,ist regelmässig viertelsekündlich das bild weg.sobald ich im wohnraum das licht an oder aus mache,ist das bild weg,öffne ich ein 2.tab ist das bild weg,auch wenn ich nur videos schau ist regelmässig das bild weg.so macht tv schaun keinen spass.das gerät ist zwar riesengross und stellt sonstwas dar,ist aber eigentlich nur was für die tonne.zumal er auch noch mit 3,5 mm  kopfhörereingang angepriesen wird die garnicht existiert.ein absoluter fehlkauf!das ding geht direkt zurück.ich bin so schockiert und unzufrieden,vom schlechten bild mal ganz abgesehen,womit ich bei dem günstigen preis noch klar kommen würde,aber die ständigen bildstörungen(unterbrechungen)sind ein absolutes no go!!finger weg,wenn du nicht enttäuscht werden willst!",74 personnes ont trouvé cela utile,
396,B07ZHJFH4W,"5,0",An sich ein tolles Gerät,14/11/2020,Allemagne,Achat vérifié,"An sich ein tolles Gerät. Leicht einzustellen und schönes Design und ein gutes Bild. Der Sound ist sehr mässig. Klingt wie ein altes Kofferradio. Was aber ein No Go ist, ist dass die Fernbedienung nicht richtig funktioniert. Alles funktioniert, ausser die Zifferntasten und die Info Taste. Man kann also nicht direkt zu einem Sender springen und muss über das Menü umschalten oder vor und zurück schalten. Zur Not geht das auch. Ich habe nur keine Lust alles wieder einzupacken und zurück zu schicken. Also behalte ich das Gerät. Die Fernbedienung funktioniert (habe die Tasten im Browser probiert, und die IR LED am Fernseher blinkt auch) aber der Fernseher nimmt die Tasten nicht an. So ist der Fernseher keine Empfehlung. Nachtrag: Nachdem ich den Werkszustand wiederhergestellt und alles neu eingerichtet habe funktioniert alles. Frag mich warum. Keine Ahnung. Aber das ändert natürlich die Bewertung. Dann ist der Fernseher doch zu empfehlen.",40 personnes ont trouvé cela utile,
397,B07ZHJFH4W,"5,0",SmartTV con Android a buen precio,09/10/2020,Espagne,Achat vérifié,"Hace una semana que la instalé en la pared de mi dormitorio y tengo que decir que de momento todo funciona correctamente, tiene una calidad de imagen bastante buena (4K), el SO Android le da mucha versatilidad a la TV, el mando a distancia funciona correctamente el asistente de voz de google, el sonido muy justito como es habitual en las TV planas, pero para un dormitorio es suficiente, en otras estancias habría que pensar en una barra de sonido, los materiales (marco y tapa trasera) son de plástico de calidad aceptable. De momento estoy satisfecho con la compra, la relación calidad/precio creo que es muy favorable.",24 personnes ont trouvé cela utile,
398,B07ZHJFH4W,"5,0",Prime Video und Co. über FB,24/09/2020,Allemagne,Achat vérifié,"Grundsätzlich Preis Leistung OK. Das Bild ist sehr gut beim Klang sollte man sich besser so wie ich eine Soundbar leisten. Problem: Bei meinem U50H7L kann ich mit den Tasten auf der FB z.B. Prime Video,Youtube, etc. nicht aufrufen - Verbindungsfehler. Manuell über den Browser funktz. es jedoch also Internet Verbindung OK. Nachdem sich der Support seit einigen Tagen immer noch nicht gemeldet hat erwäge ich das Gerät zu Retournieren. Update 8.10.: Hervorragender Service Seitens CHiQ das Team war um eine Fehlerlösung sehr bemüht und mittlerweile ist alles bestens.",14 personnes ont trouvé cela utile,
399,B07ZHJFH4W,"1,0",Devolución,14/11/2020,Espagne,Achat vérifié,"Hola buenos días Tengo Amazon Prime desde hace bastante tiempo E echo muchos pedidos Tanto yo como mi familia Es más tengo vinculada a mi madre y hacemos pedidos para que lleguen a esta dirección Tenemos Amazon Prime Desde el principio ya que al trabajar Viene genial para no tener que desplazarme a las tiendas físicamente Teniendo al día siguiente el producto Aparte Estoi tan contenta que tenemos Prime vídeo también Pues a lo que voi con todo esto Esq e recibido un mensaje en el que dice que dentro de la devolución no estaba el televisor, En ese momento estaba mi vecina en casa al encontrarme yo trabajando..y ella le entrego la caja con el televisor correspondiente a la persona que lo recogía, lo que no estaba era el mando ya que por eso la devolví..la persona que la recogió verifico que era el producto que venía a recoger..sino evidentemente no se lo hubiera llevado, En resumen no sé si a sido un error..pero espero que con el tiempo y las compras que emos echo se revise mejor la devolución que hicimos...nos sentimos que no entendemos nada.. Bueno un saludo..espero respuesta.",15 personnes ont trouvé cela utile,
400,B07ZHJFH4W,"5,0",Sorprendente,09/10/2020,Espagne,Achat vérifié," Es genial la relacion calidad precio,las prestaciones de una alta de gama por el precio de una normal,hasta la fecha aun hace poco que la tengo ,estoy contentisimo,muy facil de configurar al poder hacerlo con el movil,casi no tiene marcos,asi que parece mucho mas grande si cabe de lo que es,y eso que es enorme,un peso minimo,sobre 15 kg en cuanto al sistema android...me encantó. Poder hacer todo por voz,es genial. Si sigue asi de bien es una de las mejores tv que he tenido y eso que las otras son sansumg y Lg....nada que envidiarles.",12 personnes ont trouvé cela utile,
401,B07ZHJFH4W,"1,0",Gutes Preis Leistungsverhältniss - das ist aber leider schon alles !!!!,18/06/2021,Allemagne,Achat vérifié,"Gerät kam am versprochenen Tag und war gut verpackt. das Aufstellen und einrichten lief ziemlich problemlos . Bildqualität ist für mich sehr gut, ist allerdings auch mein erster 4 K TV... Was ich beanstanden muss- die Sendersortierung ist absolut unterirdisch, jeder Sender muss einzeln verschoben werden.. Auch mit der BOMAKER Soundbar für TV Geräte, gibt es Probleme- ist über HDMI 1 mit dem TV verbunden und auch ARC bzw. PVR ist eingestellt und trotzdem schaltet sich die Soundbar nicht mit dem TV ein !! Das hätte ich besser erwartet, vielleicht hat ja hier einer einen Rat für mich !??? Der TV Start mit ""voreingestellter Sender"" funktioniert auch nicht ! Die Android Version , auf die ich beim Kauf großen Wert gelegt habe ist sehr eingeschränkt und die Android Version veraltet !! Also ehrlich gesagt habe ich mich an die positiven Bewertungen gehalten und die Lobpreisungen in der Produktwerbung des Herstellers - bin ehrlich gesagt enttäuscht !! Würde mir wünschen, das sich der Hersteller/Verkäufer dazu äußert Update - habe jetzt wie vom Chiq Kundendienst empfohlen - folgendes HDMI Kabel gekauft : 8K HDMI 2.1 Kabel 2M-Snowkids 8K@60HZ & 4K @ 120HZ/144HZ RTX 3080 DSC 48Gbps For PS5 Konsole DTS: X, HDCP 2.2 & 2.3, eARC, Dynamisches HDR - leider ist keinerlei Besserung zu sehen - Soundbar schaltet sich nach wie vor nicht mit dem TV ein - zudem ist die Reaktionszeit des Gerätes sehr schlecht - einschalten und umschalten braucht gefühlt ziemlich lange ! Fazit : wäre mir der Umtausch nicht zu umständlich und das Bild des TVs nicht in Ordnung - ich würde das Gerät nicht empfehlen,auch das fehlende PVR stösst mir auf - lieber ein paar Euro mehr in die Hand nehmen !!!",5 personnes ont trouvé cela utile,
402,B07ZHJFH4W,"2,0","Un buen producto calidad precio,  el manual explicativo está hecho para adivinos",30/11/2020,Espagne,Achat vérifié,"Estoy muy contento con el producto, buena relación calidad precio. le doy cinco estrellas. Al manual explicativo le doy una estrella y por que no puedo menos. No se pueden colocar los canales como se desea si no se  deshabilita el LCN en el menú ajustes,- canal- canales- LCN apagado, ahí se  activa en esa misma pestaña -cambio de canal-, y ahí ya se pueden cambiar los canales en el orden que se desee. Pero aún así luego hay que hacer este paso, (por que si no con el mando no se pueden cambiar por orden, se  salta de canal), cuando ya se hayan ordenado los canales de la forma deseada hay que ir a la lista de canales pulsar al botón amarillo donde pone  ORDENAR y hay que elegir  PREDETERMINADO y ya saldrán los canales como se han elegido. El manual esta hecho para listos que saben, los que no sabemos lo tenemos complicado.",5 personnes ont trouvé cela utile,
403,B07ZHJFH4W,"1,0",Katastrophe,31/10/2020,Allemagne,Achat vérifié,"Ich frage mich wie die guten Bewertungen zustande kommen. Anfangs noch von der Einführung begeistert bis zum Sendersuchlauf. Sendersuchlauf dreht sich im kreis mit ok bestätigt springt sie auf suchen zurück. Ok oder auch nicht weitere Einstellungen fertig. Dann über Menü Sendesuchlauf ganz andere Maske und Funktioniert. Ersten fünf Sender sortiert. Dann mal kucken. ARD,ZDF,RTL,SAT1,TELE5 alle in HD. Was ich hier sah war nicht mal SD geschweige HD noch 4K. Ich hatte den Fernseher wegen der umfangreichen Technik gekauft und auch keine Höchstleistungen erwartet aber das die Menschen im Fernseher statt Haaren einen Wischmop auf dem Kopf haben ist dann doch ein bischen zu viel bzw. zu wenig auch für den Preis.",5 personnes ont trouvé cela utile,
404,B07ZHJFH4W,"1,0",No recomiendo,04/09/2020,Espagne,Achat vérifié,"Después de la configuración y una hora de uso, la pantalla se ha quedado negra y no hemos conseguido que volviera, solo se oía el sonido. La hemos vuelto a conectar y la pantalla seguía fundida.  Hemos iniciado devolución.",9 personnes ont trouvé cela utile,
405,B07ZHJFH4W,"4,0",Buon rapp0rto qualità prezzo,13/01/2022,Italie,Achat vérifié,"Televisore acquistato il 28/11 con chiara indicazione relativa alla consegna (ti manderemo @ quando verrà spedito). Il televisore è arrivato il 23/12 e l'imballo esterno era parecchio bagnato. Al momento sembra non abbia subito danni. La qualità dell'immagine, la linea sono buoni, confermo quanto letto in altre recensioni, l'audio è l'aspetto meno positivo",3 personnes ont trouvé cela utile,
406,B07ZHJFH4W,"1,0",Schlechteste Fernseher den ich je gekauft habe.,17/08/2021,Allemagne,Achat vérifié,"Vor diesem Fernseher ist nur abzuraten. Hier stimmt es wirklich wer billig kauft, kauft schlecht. Selbst bei der Ersteinrichtung hat sich die Software aufgehangen. Da half nur Stecker ziehen und rücksetzen. Die Bedienungsanleitung in schriftform ist eine Katastrophe.  Das Panel ist das schlimmste was ich an einen Fernseher erlebt habe. Der Ton ist grausam, trotz das ich versucht habe das beste einzustellen.  Das Bild ist trotz HD Modul mit Karte unscharf und schlecht. Das Einzige was gut ist Netflix, Amazon, YouTube ist auf der Fernbedienung und schnell einzurichten. Ansonsten Finger weg.",3 personnes ont trouvé cela utile,
407,B07ZHJFH4W,"1,0",Nicht gerade gut,22/10/2020,Allemagne,Achat vérifié,Leider haben wir mit dem TV viele Probleme. Die Sender bleiben oft nicht gespeichert. Apps starten sehr langsam. Ebenfalls der TV braucht wirklich lange. Die Umschaltzeiten auch sehr lange. Wir haben ihn für das Schlafzimmer bestellt. Als Fußballübermittler und großer Werbung mit dem BVB ging ich davon aus das DAZN sicher installiert ist. Leider jedoch nicht. SCHADE WERDEN IHN WOHL LEIDER RETOUNIEREN. SCHADE,4 personnes ont trouvé cela utile,
408,B07ZHJFH4W,"1,0",Mala suerte o mala calidad ?,29/07/2021,Espagne,Achat vérifié,"Devolvimos la TV porque presentaba unas manchas en la pantalla , más apreciables en escenas oscuras y fondos negros. Aparte la TV en los 5 minutos de configuración y demás, desprendía un sobrecalentamiento poco normal. La parte trasera de la TV quemaba y este problema persistía incluso estando la TV en modo reposo, apagada pero enchufada a la red de alimentación. Esto no nos dio seguridad de que no pudiera haber algún tipo de accidente al no estar en casa por ejemplo. Por último pero no menos importante las patas de sujeción encajaban fatal y no quedaban bien sujetas incluso con tornillos. Respecto a la configuración , fue fácil e intuitiva. Entre los modos de imagen que fue en lo que más hicimos incapie por el motivo de la mancha en la pantalla, no había muchos cambios apreciables tanto en los predefinidos como en los que se hacían en modo manual. Aumentar el brillo no suponía mucho cambio al igual que las demás opciones, menos en el contraste que si se notaba algo el cambio al subir el nivel. Quizás fuera por qué estaba defectuosa pero nos llamó la atención el poco cambio que había entre los modos predefinidos o el manual... No queríamos una TV gama alta ya que era para el dormitorio y en el salón ya tenemos la principal, queríamos algo normal y económico, pero hemos sentido decepción con esta marca y la calidad sobre todo . Lo mismo fue mala suerte pero visto lo visto descartamos esta marca para futuras compras.",4 personnes ont trouvé cela utile,
409,B07ZHJFH4W,"5,0",EINE GUTE WAHL,16/03/2021,Allemagne,Achat vérifié,"Das Gerät, CHiQ U50H7L Rahmenloser UHD Fernseher 50 Zoll TV 4k Randlos Smart TV 126 cm Bilddiagonale,  aus der Fülle der Angebotspalette mit einer Vielzahl von Geräten bekannter Hersteller ganz bewusste ausgewählt. Im Rahmen meiner Reisetätigkeiten habe ich festgestellt, dass auch in 5* Hotels mehrfach FS aus China den Hotelgast verwöhnen. Ich meine, dass bei solchen Anschaffungen eine ganz bestimmte Preis/Leistungskalkulation den Kaufentscheid beeinflusst. Dieser Überlegung folgend, ging eben meine Entscheidung nicht  (mehr) in Richtung Samsung oder ähnliche namhafte Hersteller, sondern fiel ganz bewusst auf obig genannten Fernseher, Das Gerät ist kabellos in Betrieb, problemlos die Installation in den Router gelang problemlos und der Hauptbetrieb erfolgt über den bekannten Fire TV Stick 4K Ultra HD mit Alexa-Sprachfernbedienung Subjektiv ist das Bild excellent, desgleichen der Ton völlig in Ordnung und ausreichend sowohl was Höhen und Tiefen anbelangt, das Zappen erfolgt ebenfalls zügig, die tatsächliche Qualität und damit auch die Haltbarkeit wird freilich erst die Zukunft zeigen, dennoch möchte ich eine Anschaffung durchaus empfehlen, wobei es sich von selbst versteht, dass ich keinerlei wie immer gearteten Vorteil aus einer solche positiven Rezension lukriere.",Une personne a trouvé cela utile,
