id,asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
93,B07ZHJFH4W,"5,0","Aucun regret pour cet achat, facile à installer,  connections a internet parfaite, belle qualité d'image et de son.",7/4/2021,France,Achat vérifié,"Aucun regret pour cet achat, facile à installer,  connections a internet parfaite, belle qualité d'image et de son.",,/gp/customer-reviews/R27A4BKSY6H8OS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
94,B07ZHJFH4W,"1,0","Très mécontent de cet achat. Ecran explosé et toujours pas remboursé alors que le produit a déjà été renvoyé depuis le 9 mars, soit près de 14 jours ! Toujours dans l'attente du remboursement, je m'impatiente !",21/3/2021,France,Achat vérifié,"Très mécontent de cet achat. Ecran explosé et toujours pas remboursé alors que le produit a déjà été renvoyé depuis le 9 mars, soit près de 14 jours ! Toujours dans l'attente du remboursement, je m'impatiente !",Une personne a trouvé cela utile,/gp/customer-reviews/R1MC5F4YV7KLDC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
95,B07ZHJFH4W,"4,0","TV sympa, rapport qualité-prix exceptionnel.",12/9/2020,France,Achat vérifié,"TV sympa, rapport qualité-prix exceptionnel.",Une personne a trouvé cela utile,/gp/customer-reviews/R3CZSEW7MMBKO5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
96,B07ZHJFH4W,"2,0","Alors quoi dire , avec le télécommande qui fait beaucoup de bruit , la télé qui reste figé dont on est obligé de débrancher et te branchement , beaucoup de ralentissement , elle n'est intéressante que qui vois rester sur une utilisation en hdmi (play , Xbox...)",9/3/2021,France,Achat vérifié,"Alors quoi dire , avec le télécommande qui fait beaucoup de bruit , la télé qui reste figé dont on est obligé de débrancher et te branchement , beaucoup de ralentissement , elle n'est intéressante que qui vois rester sur une utilisation en hdmi (play , Xbox...)",,/gp/customer-reviews/R38NXKGT846YIP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
97,B07ZHJFH4W,"5,0",Très bon rapport qualité prix,16/11/2021,France,Achat vérifié,Très bon rapport qualité prix,,/gp/customer-reviews/R343UBVPU3IFTA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
98,B07ZHJFH4W,"5,0","Rien à dire et pour le prix franchement ne pas hésiter à l’acheter!! Reçu en avance , bien emballé , livreur au top!!",4/8/2020,France,Achat vérifié,"Rien à dire et pour le prix franchement ne pas hésiter à l’acheter!! Reçu en avance , bien emballé , livreur au top!!",,/gp/customer-reviews/R24R88J5181UYE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
99,B07ZHJFH4W,"5,0",Impeccable pour le prix rien a dire excellent,2/4/2021,France,Achat vérifié,Impeccable pour le prix rien a dire excellent,Une personne a trouvé cela utile,/gp/customer-reviews/RSVJ2EO1A1SAX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
100,B07ZHJFH4W,"4,0",Je viens de la recevoir ( 43p 4kUHD Androïde) et elle s’installe très rapidement. La qualité d’image est très bonne ! Le son n’est pas top ( d’où le prix ?) donc prévoyez une barre son.,18/8/2020,France,Achat vérifié,Je viens de la recevoir ( 43p 4kUHD Androïde) et elle s’installe très rapidement. La qualité d’image est très bonne ! Le son n’est pas top ( d’où le prix ?) donc prévoyez une barre son.,,/gp/customer-reviews/R10FE0URNMB7BO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
101,B07ZHJFH4W,"2,0","La tv est bien fonctionnelle, mais problème quand je veux regarder netflix ou prime video les applications fonctionnent mais dès la lecture du film ou de la série je n'ai que des codes erreur je ne comprends pas.... et sa ne viens pas de mes comptes car ça marche sur les autres appareils que j'utilise.",5/1/2021,France,Achat vérifié,"La tv est bien fonctionnelle, mais problème quand je veux regarder netflix ou prime video les applications fonctionnent mais dès la lecture du film ou de la série je n'ai que des codes erreur je ne comprends pas.... et sa ne viens pas de mes comptes car ça marche sur les autres appareils que j'utilise.",,/gp/customer-reviews/R3I0I821TH2FZV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
102,B07ZHJFH4W,"1,0",Surtout fuyer et n acheter pas cette marque Première installation elle plante sur l’application Amazon Prime là on rigole obligé de l’éteindre puis de la rallumer le lendemain on la rallumant écran bleu elle n’a plus jamais fonctionné,15/10/2020,France,Achat vérifié,Surtout fuyer et n acheter pas cette marque Première installation elle plante sur l’application Amazon Prime là on rigole obligé de l’éteindre puis de la rallumer le lendemain on la rallumant écran bleu elle n’a plus jamais fonctionné,Une personne a trouvé cela utile,/gp/customer-reviews/R3VO6IG22PZ3Z3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
103,B07ZHJFH4W,"1,0",Télécommande en panne dès la livraison. Aucune réponse du vendeur.,27/8/2020,France,Achat vérifié,Télécommande en panne dès la livraison. Aucune réponse du vendeur.,Une personne a trouvé cela utile,/gp/customer-reviews/R3DTD0LVW8F7VY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
104,B07ZHJFH4W,"1,0","Je déconseille vivement, le son est pourri, l image ça peut passer mais les couleurs sont fades, l interface n’est pas au top, vu que le temps de réponse est long , très long, et la télécommande est folle lol oui oui on appuie sur ok ca change de chaîne !!!",27/3/2020,France,Achat vérifié,"Je déconseille vivement, le son est pourri, l image ça peut passer mais les couleurs sont fades, l interface n’est pas au top, vu que le temps de réponse est long , très long, et la télécommande est folle lol oui oui on appuie sur ok ca change de chaîne !!!",Une personne a trouvé cela utile,/gp/customer-reviews/R32ZQNF0WDM1TX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
105,B07ZHJFH4W,"4,0","Je regrette l'absence de sortie ""casque"" et de port USB 3. L'image est belle et le smart plutôt bon.",8/7/2020,France,Achat vérifié,"Je regrette l'absence de sortie ""casque"" et de port USB 3. L'image est belle et le smart plutôt bon.",,/gp/customer-reviews/R256OXM6F3ALKG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
106,B07ZHJFH4W,"1,0",La télévision après 5 mois nous à fait un flash blanc suivi d'un écran noir et plus d'images juste le son...,12/4/2021,France,Achat vérifié,La télévision après 5 mois nous à fait un flash blanc suivi d'un écran noir et plus d'images juste le son...,Une personne a trouvé cela utile,/gp/customer-reviews/R22EVD8X1GC2M5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
107,B07ZHJFH4W,"1,0",J utilise ce produit comme ma télévision principal Maitland image n est pas net déçu de cette article,14/2/2021,France,Achat vérifié,J utilise ce produit comme ma télévision principal Maitland image n est pas net déçu de cette article,Une personne a trouvé cela utile,/gp/customer-reviews/R1B0F902I6NUBQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
108,B07ZHJFH4W,"5,0",Commande effectuer pour un client pour l’instant aucun mauvais retour c’est,15/7/2020,France,Achat vérifié,Commande effectuer pour un client pour l’instant aucun mauvais retour c’est,,/gp/customer-reviews/R1FTOT5TXU48DJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
109,B07ZHJFH4W,"5,0","Très bonne télévision, très bonne qualité image, bonne taille, le son derrière la TV rebondi sur le mur, il faudrait une barre de son pour une meilleure qualité, mais cela reste très convenable quand même, je conseille !",25/7/2020,France,Achat vérifié,"Très bonne télévision, très bonne qualité image, bonne taille, le son derrière la TV rebondi sur le mur, il faudrait une barre de son pour une meilleure qualité, mais cela reste très convenable quand même, je conseille !",,/gp/customer-reviews/R230E9PAEGJLKM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
110,B07ZHJFH4W,"5,0","Excellente qualité,  réactivité rapide,  télécommande très bien pensé. Légère.",21/10/2020,France,Achat vérifié,"Excellente qualité,  réactivité rapide,  télécommande très bien pensé. Légère.",,/gp/customer-reviews/R3O8A4F9DQ6Y94/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
111,B07ZHJFH4W,"2,0","La TV se mettait en noir et blanc, puis plus d'image nous obligeant à refaire des reglages et ce de facon aléatoire. Domage",5/11/2020,France,Achat vérifié,"La TV se mettait en noir et blanc, puis plus d'image nous obligeant à refaire des reglages et ce de facon aléatoire. Domage",,/gp/customer-reviews/R2EXYL3NJQKIK8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
112,B07ZHJFH4W,"4,0",Très bon produit d’excellente facture Il,28/6/2020,France,Achat vérifié,Très bon produit d’excellente facture Il,,/gp/customer-reviews/R3MOGM0YJHD4K6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
113,B07ZHJFH4W,"1,0",moi la télé et arriver elle fesait que de me marquer pas de signal elle couper sans arrêt et le son aussi du coup je l est renvoyer et prit une Samsung fini les sous marques chinoise je ne la conseille pas!!!!!!!!!!!!!!!!,22/4/2022,France,Achat vérifié,moi la télé et arriver elle fesait que de me marquer pas de signal elle couper sans arrêt et le son aussi du coup je l est renvoyer et prit une Samsung fini les sous marques chinoise je ne la conseille pas!!!!!!!!!!!!!!!!,,/gp/customer-reviews/R21KNCGMLBISAX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
114,B07ZHJFH4W,"2,0","Moyen, ça reste du premier prix, la TV s'eteint seul(reboot)  très souvent sans avoir programmé le veil,",25/3/2021,France,Achat vérifié,"Moyen, ça reste du premier prix, la TV s'eteint seul(reboot)  très souvent sans avoir programmé le veil,",,/gp/customer-reviews/R2YM4U0IC5MW8R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
115,B07ZHJFH4W,"5,0",bon rapport qualité prix,25/4/2021,France,Achat vérifié,bon rapport qualité prix,,/gp/customer-reviews/R2MOCQM9ZDS8DS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
116,B07ZHJFH4W,"1,0","les application qui sont déja installé ne marche pas, ainsi que je ne peux pas télécharger d'autre application, il est affiché que la connexion ne marche pas mais la connexion marche parfaitement, une smart tv sans application !! non utile",16/10/2020,France,Achat vérifié,"les application qui sont déja installé ne marche pas, ainsi que je ne peux pas télécharger d'autre application, il est affiché que la connexion ne marche pas mais la connexion marche parfaitement, une smart tv sans application !! non utile",Une personne a trouvé cela utile,/gp/customer-reviews/R72IWO6WSWKWW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
117,B07ZHJFH4W,"4,0","Très bonne qualité et contrôle, difficile de réguler le son (trop bas/trop fort)",9/5/2021,France,Achat vérifié,"Très bonne qualité et contrôle, difficile de réguler le son (trop bas/trop fort)",,/gp/customer-reviews/R1UUMTBFPOYGTY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
118,B07ZHJFH4W,"1,0",Après 1 an l'image est devenue blue impossible d'avoir le service client pour traiter mon problème donc je vous conseille de faire attention.,19/6/2021,France,Achat vérifié,Après 1 an l'image est devenue blue impossible d'avoir le service client pour traiter mon problème donc je vous conseille de faire attention.,Une personne a trouvé cela utile,/gp/customer-reviews/R3RC97JGAUTXPG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
119,B07ZHJFH4W,"4,0",Rien à dire vu le tarif .Pourrait faire un effort sur la notice et répondre aux questions,22/3/2021,France,Achat vérifié,Rien à dire vu le tarif .Pourrait faire un effort sur la notice et répondre aux questions,,/gp/customer-reviews/R3CNJMXGZ2K93B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
120,B07ZHJFH4W,"4,0",Je suis super content de ce produit !  Parfait pour ma chambre.. Super image !!.. Bonne connectivité.,31/10/2020,France,Achat vérifié,Je suis super content de ce produit !  Parfait pour ma chambre.. Super image !!.. Bonne connectivité.,,/gp/customer-reviews/R1G4JHZCF2L2PR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
121,B07ZHJFH4W,"5,0",Ce produit est parfait,13/12/2021,France,Achat vérifié,Ce produit est parfait,,/gp/customer-reviews/R9D02N0I8DTN9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
122,B07ZHJFH4W,"5,0","Très bon produit, excellent rapport qualité-prix.",14/7/2020,France,Achat vérifié,"Très bon produit, excellent rapport qualité-prix.",,/gp/customer-reviews/R1QK8TESDEFNQR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
123,B07ZHJFH4W,"3,0",Bon produit dans l ensemble  j aurai aimé des produits plus noble pour le prix c est tout de méme pas mal ....le son pas gégnial il faudra surmant investir dans une barre de son.,20/4/2020,France,Achat vérifié,Bon produit dans l ensemble  j aurai aimé des produits plus noble pour le prix c est tout de méme pas mal ....le son pas gégnial il faudra surmant investir dans une barre de son.,,/gp/customer-reviews/R2BN1SUV4GW1TO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
124,B07ZHJFH4W,"4,0","Très bonne télé pour le prix , bon son , qualités d’image vraiment bien (127cm pour moi ) arriver du carton en pas super était mais j’ai pas eu de problème à la télé  ( donc si vous chercher une télé à petit prix pour un grand écran , dans cette gamme  de prix je recommande celle la ! ) vraiment pas  déçu",10/4/2020,France,Achat vérifié,"Très bonne télé pour le prix , bon son , qualités d’image vraiment bien (127cm pour moi ) arriver du carton en pas super était mais j’ai pas eu de problème à la télé  ( donc si vous chercher une télé à petit prix pour un grand écran , dans cette gamme  de prix je recommande celle la ! ) vraiment pas  déçu",,/gp/customer-reviews/R2G577CMASEDXR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
125,B07ZHJFH4W,"5,0","Belle écran Led, quelques réglages à faire pour optimisé l'image. Prévoyez du recul dans votre pièce. Je recommande cet achat.",12/12/2020,France,Achat vérifié,"Belle écran Led, quelques réglages à faire pour optimisé l'image. Prévoyez du recul dans votre pièce. Je recommande cet achat.",,/gp/customer-reviews/R1QRC7ZR4T5P5M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
126,B07ZHJFH4W,"1,0",Bonjour,30/9/2020,France,Achat vérifié,Bonjour,Une personne a trouvé cela utile,/gp/customer-reviews/R3A8TOUPSUS51N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
127,B07ZHJFH4W,"1,0",Bas de gamme pas la dernière version Android,13/3/2021,France,Achat vérifié,Bas de gamme pas la dernière version Android,Une personne a trouvé cela utile,/gp/customer-reviews/R2EETI16MFNRYE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
128,B07ZHJFH4W,"5,0","Le produit répond à mes attentes car après avoir lu les commentaires je savais qu il y avait un problème de son médiocre et pour une fois les commentaires était à 100% véridique, il vous faut une barre de son avec le produit mais côté image même si côté contraste il y a quelques réglage à faire, c est vraiment un très bon produit pas chère.",21/6/2020,France,Achat vérifié,"Le produit répond à mes attentes car après avoir lu les commentaires je savais qu il y avait un problème de son médiocre et pour une fois les commentaires était à 100% véridique, il vous faut une barre de son avec le produit mais côté image même si côté contraste il y a quelques réglage à faire, c est vraiment un très bon produit pas chère.",,/gp/customer-reviews/RF9GJFIPT9LF2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
129,B07ZHJFH4W,"4,0",Bon rapport qualité prix ! N'hésitez pas même si j'ai acheté un pied pour plus de praticité,13/2/2020,France,Achat vérifié,Bon rapport qualité prix ! N'hésitez pas même si j'ai acheté un pied pour plus de praticité,Une personne a trouvé cela utile,/gp/customer-reviews/R224MAZK3DBBOU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
130,B07ZHJFH4W,"5,0",Pour le prix j ai pas ésiter répond bien à mes besoin et produit de bonne qualité pas besoin de mettre un prix fou,12/12/2020,France,Achat vérifié,Pour le prix j ai pas ésiter répond bien à mes besoin et produit de bonne qualité pas besoin de mettre un prix fou,,/gp/customer-reviews/R3A8ZOFH22L7B2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
131,B07ZHJFH4W,"5,0",Au bout d’à peine deux mois mon téléviseur est marqué d’un trait violet sans savoir pourquoi,24/3/2021,France,Achat vérifié,Au bout d’à peine deux mois mon téléviseur est marqué d’un trait violet sans savoir pourquoi,,/gp/customer-reviews/R1XX8QFH4Y3W0Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
132,B07ZHJFH4W,"3,0",Produit très fonctionnel,16/12/2021,France,Achat vérifié,Produit très fonctionnel,,/gp/customer-reviews/R2O1GAC0D19VN2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
133,B07ZHJFH4W,"4,0",une très belle image...,19/7/2021,France,Achat vérifié,une très belle image...,,/gp/customer-reviews/R3E3RMA1BLWLNI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
134,B07ZHJFH4W,"1,0",Bon... Télécommande défectueuse. Je me demande combien de temps va durer la TV...,29/1/2021,France,Achat vérifié,Bon... Télécommande défectueuse. Je me demande combien de temps va durer la TV...,Une personne a trouvé cela utile,/gp/customer-reviews/R1N8PUPVKSPCK5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
135,B07ZHJFH4W,"5,0",Rien à redire excellente qualité,22/11/2021,France,Achat vérifié,Rien à redire excellente qualité,,/gp/customer-reviews/R1SBZQ2B9UZXS3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
136,B07ZHJFH4W,"5,0","Pour le moment  rien de négatif,",1/10/2020,France,Achat vérifié,"Pour le moment  rien de négatif,",,/gp/customer-reviews/RE9U6TS34P17J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
137,B07ZHJFH4W,"4,0",Bon produit je le recommande à toute personne qui veut faire un achat dans du bon matériel et de qualité.,14/6/2020,France,Achat vérifié,Bon produit je le recommande à toute personne qui veut faire un achat dans du bon matériel et de qualité.,,/gp/customer-reviews/R2H69O1C0A0TZ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
138,B07ZHJFH4W,"4,0","télé très bien mais pas en français , mais sans soucis juste une chose a redire c'est le livreur et le carton défoncé et le livreur le fait tomber devant moi mais bon elle n'a rien c'est le principal .",22/7/2021,France,Achat vérifié,"télé très bien mais pas en français , mais sans soucis juste une chose a redire c'est le livreur et le carton défoncé et le livreur le fait tomber devant moi mais bon elle n'a rien c'est le principal .",,/gp/customer-reviews/R2ZB5LUWNAXXMW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
139,B07ZHJFH4W,"4,0","Image et son niquel, connexion avec la box super...",8/8/2021,France,Achat vérifié,"Image et son niquel, connexion avec la box super...",,/gp/customer-reviews/R3EQLAOF2O8G5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
140,B07ZHJFH4W,"5,0",Excellent rapport qualité/ prix reste à voir dans la durée mais pour le moment très bon achat,21/6/2020,France,Achat vérifié,Excellent rapport qualité/ prix reste à voir dans la durée mais pour le moment très bon achat,,/gp/customer-reviews/R3PJYUZH51RBLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
141,B07ZHJFH4W,"3,0",Bon qualité prix met très déçu par le son bof,15/7/2020,France,Achat vérifié,Bon qualité prix met très déçu par le son bof,,/gp/customer-reviews/RZ538E20V9KWE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
142,B07ZHJFH4W,"5,0","J'ai acheté ce téléviseur lors d'une promotion. A ce prix là je m'attendais à quelque chose de simple et pas trop mauvais, mais j'ai été vraiment agréablement surpris par la qualité d'image et les fonctionnalités.",11/9/2021,France,Achat vérifié,"J'ai acheté ce téléviseur lors d'une promotion. A ce prix là je m'attendais à quelque chose de simple et pas trop mauvais, mais j'ai été vraiment agréablement surpris par la qualité d'image et les fonctionnalités.",,/gp/customer-reviews/R3R4NLQ8E3X08O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
143,B07ZHJFH4W,"4,0",Magnifique👍,1/3/2021,France,Achat vérifié,Magnifique👍,Une personne a trouvé cela utile,/gp/customer-reviews/ROAR5C7LSU5MA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
144,B07ZHJFH4W,"4,0","Tout est parfait!bonne résolution, périphérique top bluetooth etc... juste pas de prise jack. Et le son, comment dire, Home cinéma obligatoire à prévoir !",4/10/2021,France,Achat vérifié,"Tout est parfait!bonne résolution, périphérique top bluetooth etc... juste pas de prise jack. Et le son, comment dire, Home cinéma obligatoire à prévoir !",,/gp/customer-reviews/RI6B4EZABI22F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
145,B07ZHJFH4W,"2,0","Ne fonctionne pas en connexion ethernet avec vpn aucun ne fonctionne cybergost , expressvpn , nordvpn ou shark vpn tous essayé tous coupe la connexion ethernet . Soucis avec Android 9 et CHiQ ne propose pas de mise jour pour régler le problème je suis déçu et frustré 😞😞😞😣😣😣",4/3/2021,France,Achat vérifié,"Ne fonctionne pas en connexion ethernet avec vpn aucun ne fonctionne cybergost , expressvpn , nordvpn ou shark vpn tous essayé tous coupe la connexion ethernet . Soucis avec Android 9 et CHiQ ne propose pas de mise jour pour régler le problème je suis déçu et frustré 😞😞😞😣😣😣",,/gp/customer-reviews/RTCPE27AMEY6H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
146,B07ZHJFH4W,"5,0",Très bonne télévision rien à dire vendeur très sérieux 3 achat chez lui et toujours satisfaite,20/8/2020,France,Achat vérifié,Très bonne télévision rien à dire vendeur très sérieux 3 achat chez lui et toujours satisfaite,,/gp/customer-reviews/R3M79EZY5T06KH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
147,B07ZHJFH4W,"5,0",Très bien très bon produit livré rapidement,27/6/2020,France,Achat vérifié,Très bien très bon produit livré rapidement,,/gp/customer-reviews/R1AFF8FJ4R48KP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
148,B07ZHJFH4W,"1,0",Produit refusé car Évra cassé,28/2/2021,France,Achat vérifié,Produit refusé car Évra cassé,Une personne a trouvé cela utile,/gp/customer-reviews/RC0N90ISLEWM7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
149,B07ZHJFH4W,"5,0","Bonjour je suis pleinement satisfait de ma commande bonne télé très bon livreurs, je le remercie le WiFi fonctionne bien et tout le reste aussi je recommande livraison rapide en temp et en heure ce qui de nos jours n ai pas évident. Merci Amazon.",6/6/2021,France,Achat vérifié,"Bonjour je suis pleinement satisfait de ma commande bonne télé très bon livreurs, je le remercie le WiFi fonctionne bien et tout le reste aussi je recommande livraison rapide en temp et en heure ce qui de nos jours n ai pas évident. Merci Amazon.",,/gp/customer-reviews/R38TZH67YBFDZK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
150,B07ZHJFH4W,"5,0",rien a redire bon tv,11/7/2021,France,Achat vérifié,rien a redire bon tv,,/gp/customer-reviews/R3VT8GEDRSLKZM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
151,B07ZHJFH4W,"5,0",,5/3/2022,France,Achat vérifié,,,/gp/customer-reviews/R1EKA5YO81K489/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
152,B07ZHJFH4W,"1,0",Très décu !,5/9/2020,France,Achat vérifié,Très décu !,2 personnes ont trouvé cela utile,/gp/customer-reviews/R1GJ12EE5H98OS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
153,B07ZHJFH4W,"1,0",L'appareil comporte de nombreux défauts bien dissimulés. Attention la Free Player Pop n'est pas compatible avec la télé. J'ai eu une mauvais surprise et du retourner ma télé à Amazon.,3/10/2020,France,Achat vérifié,L'appareil comporte de nombreux défauts bien dissimulés. Attention la Free Player Pop n'est pas compatible avec la télé. J'ai eu une mauvais surprise et du retourner ma télé à Amazon.,Une personne a trouvé cela utile,/gp/customer-reviews/R1WS7S3JBX1RIU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
154,B07ZHJFH4W,"5,0",Je conseil . superbe !!!,8/10/2020,France,Achat vérifié,Je conseil . superbe !!!,,/gp/customer-reviews/R3GKMGK4LYUM9H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
155,B07ZHJFH4W,"3,0",Qualité d'image moyen son médiocre dommage téléviseur esthétiquement réussi.,21/8/2021,France,Achat vérifié,Qualité d'image moyen son médiocre dommage téléviseur esthétiquement réussi.,,/gp/customer-reviews/R212WOG0VBIUCA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
156,B07ZHJFH4W,"3,0",très déçu,23/4/2022,France,Achat vérifié,très déçu,,/gp/customer-reviews/R15VDLRQN6NH3V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
157,B07ZHJFH4W,"5,0","Livraison rapide en 9 jours , livreur tres polis ,",15/6/2020,France,Achat vérifié,"Livraison rapide en 9 jours , livreur tres polis ,",,/gp/customer-reviews/ROQIP0BBXOKXN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
158,B07ZHJFH4W,"5,0","Surpris en bien par la qualité du produit, merci au service commercial pour les indications de garantie.",27/11/2021,France,Achat vérifié,"Surpris en bien par la qualité du produit, merci au service commercial pour les indications de garantie.",,/gp/customer-reviews/R2R8C7HI6U06KQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
159,B07ZHJFH4W,"3,0",Image floue... Qualité vidéo moyenne,7/2/2020,France,Achat vérifié,Image floue... Qualité vidéo moyenne,2 personnes ont trouvé cela utile,/gp/customer-reviews/RAQ690CT66DB6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
160,B07ZHJFH4W,"5,0","Super télé, juste quelque petit problème avec le transporteur mais sinon tout est nikel j’avais commander une 140cm et j’ai reçu une 166cm donc je suis plus que satisfaite lol 🤣",11/9/2020,France,Achat vérifié,"Super télé, juste quelque petit problème avec le transporteur mais sinon tout est nikel j’avais commander une 140cm et j’ai reçu une 166cm donc je suis plus que satisfaite lol 🤣",,/gp/customer-reviews/R1M8BXJ6XFWMHZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
